base,strand,left,right,n,m,count,probability,logProbabilityDb
A,0,T,G,2,47,0,0.000819672,-30.8636
A,0,T,G,2,48,0,0.000819672,-30.8636
A,0,T,G,2,49,0,0.000819672,-30.8636
A,0,T,G,2,50,1,0.000819683,-30.8635
A,0,T,G,2,51,0,0.000819672,-30.8636
A,0,T,G,2,52,0,0.000819672,-30.8636
A,0,T,G,2,53,0,0.000819672,-30.8636
A,0,T,G,2,54,0,0.000819672,-30.8636
A,0,T,G,2,55,0,0.000819672,-30.8636
A,0,T,G,2,56,0,0.000819672,-30.8636
A,0,T,G,2,57,0,0.000819672,-30.8636
A,0,T,G,2,58,0,0.000819672,-30.8636
A,0,T,G,2,59,0,0.000819672,-30.8636
A,0,T,G,2,60,3,0.000819705,-30.8634
A,0,T,T,2,0,0,0.000819672,-30.8636
A,0,T,T,2,1,22032,0.000961638,-30.1699
A,0,T,T,2,2,147269124,0.949676,-0.2242
A,0,T,T,2,3,146853,0.00176585,-27.5305
A,0,T,T,2,4,7925,0.000870733,-30.6011
A,0,T,T,2,5,509,0.000822952,-30.8463
A,0,T,T,2,6,70,0.000820123,-30.8612
A,0,T,T,2,7,43,0.000819949,-30.8621
A,0,T,T,2,8,10,0.000819737,-30.8633
A,0,T,T,2,9,5,0.000819704,-30.8634
A,0,T,T,2,10,3,0.000819691,-30.8635
A,0,T,T,2,11,5,0.000819704,-30.8634
A,0,T,T,2,12,1,0.000819679,-30.8636
A,0,T,T,2,13,4,0.000819698,-30.8635
A,0,T,T,2,14,0,0.000819672,-30.8636
A,0,T,T,2,15,2,0.000819685,-30.8635
A,0,T,T,2,16,2,0.000819685,-30.8635
A,0,T,T,2,17,1,0.000819679,-30.8636
A,0,T,T,2,18,1,0.000819679,-30.8636
A,0,T,T,2,19,0,0.000819672,-30.8636
A,0,T,T,2,20,1,0.000819679,-30.8636
A,0,T,T,2,21,0,0.000819672,-30.8636
A,0,T,T,2,22,0,0.000819672,-30.8636
A,0,T,T,2,23,0,0.000819672,-30.8636
A,0,T,T,2,24,0,0.000819672,-30.8636
A,0,T,T,2,25,1,0.000819679,-30.8636
A,0,T,T,2,26,0,0.000819672,-30.8636
A,0,T,T,2,27,0,0.000819672,-30.8636
A,0,T,T,2,28,0,0.000819672,-30.8636
A,0,T,T,2,29,0,0.000819672,-30.8636
A,0,T,T,2,30,1,0.000819679,-30.8636
A,0,T,T,2,31,0,0.000819672,-30.8636
A,0,T,T,2,32,0,0.000819672,-30.8636
A,0,T,T,2,33,1,0.000819679,-30.8636
A,0,T,T,2,34,0,0.000819672,-30.8636
A,0,T,T,2,35,0,0.000819672,-30.8636
A,0,T,T,2,36,0,0.000819672,-30.8636
A,0,T,T,2,37,0,0.000819672,-30.8636
A,0,T,T,2,38,0,0.000819672,-30.8636
A,0,T,T,2,39,0,0.000819672,-30.8636
A,0,T,T,2,40,0,0.000819672,-30.8636
A,0,T,T,2,41,0,0.000819672,-30.8636
A,0,T,T,2,42,0,0.000819672,-30.8636
A,0,T,T,2,43,0,0.000819672,-30.8636
A,0,T,T,2,44,0,0.000819672,-30.8636
A,0,T,T,2,45,0,0.000819672,-30.8636
A,0,T,T,2,46,0,0.000819672,-30.8636
A,0,T,T,2,47,0,0.000819672,-30.8636
A,0,T,T,2,48,0,0.000819672,-30.8636
A,0,T,T,2,49,0,0.000819672,-30.8636
A,0,T,T,2,50,0,0.000819672,-30.8636
A,0,T,T,2,51,0,0.000819672,-30.8636
A,0,T,T,2,52,0,0.000819672,-30.8636
A,0,T,T,2,53,0,0.000819672,-30.8636
A,0,T,T,2,54,0,0.000819672,-30.8636
A,0,T,T,2,55,1,0.000819679,-30.8636
A,0,T,T,2,56,0,0.000819672,-30.8636
A,0,T,T,2,57,1,0.000819679,-30.8636
A,0,T,T,2,58,0,0.000819672,-30.8636
A,0,T,T,2,59,0,0.000819672,-30.8636
A,0,T,T,2,60,3,0.000819691,-30.8635
A,0,*,*,3,0,0,0.000819672,-30.8636
A,0,*,*,3,1,108073,0.001091,-29.6218
A,0,*,*,3,2,1133016,0.0036642,-24.3602
A,0,*,*,3,3,376554981,0.946191,-0.2402
A,0,*,*,3,4,541040,0.002178,-26.6194
A,0,*,*,3,5,50279,0.000945902,-30.2415
A,0,*,*,3,6,6960,0.000837146,-30.7720
A,0,*,*,3,7,2634,0.000826285,-30.8287
A,0,*,*,3,8,802,0.000821686,-30.8529
A,0,*,*,3,9,297,0.000820418,-30.8596
A,0,*,*,3,10,133,0.000820006,-30.8618
A,0,*,*,3,11,75,0.00081986,-30.8626
A,0,*,*,3,12,55,0.00081981,-30.8629
A,0,*,*,3,13,40,0.000819773,-30.8631
A,0,*,*,3,14,31,0.00081975,-30.8632
A,0,*,*,3,15,24,0.000819732,-30.8633
A,0,*,*,3,16,21,0.000819725,-30.8633
A,0,*,*,3,17,19,0.00081972,-30.8633
A,0,*,*,3,18,20,0.000819722,-30.8633
A,0,*,*,3,19,11,0.0008197,-30.8635
A,0,*,*,3,20,12,0.000819702,-30.8634
A,0,*,*,3,21,7,0.00081969,-30.8635
A,0,*,*,3,22,5,0.000819685,-30.8635
A,0,*,*,3,23,3,0.00081968,-30.8636
A,0,*,*,3,24,2,0.000819677,-30.8636
A,0,*,*,3,25,2,0.000819677,-30.8636
A,0,*,*,3,26,4,0.000819682,-30.8635
A,0,*,*,3,27,3,0.00081968,-30.8636
A,0,*,*,3,28,1,0.000819675,-30.8636
A,0,*,*,3,29,3,0.00081968,-30.8636
A,0,*,*,3,30,1,0.000819675,-30.8636
A,0,*,*,3,31,4,0.000819682,-30.8635
A,0,*,*,3,32,2,0.000819677,-30.8636
A,0,*,*,3,33,1,0.000819675,-30.8636
A,0,*,*,3,34,1,0.000819675,-30.8636
A,0,*,*,3,35,1,0.000819675,-30.8636
A,0,*,*,3,36,0,0.000819672,-30.8636
A,0,*,*,3,37,2,0.000819677,-30.8636
A,0,*,*,3,38,0,0.000819672,-30.8636
A,0,*,*,3,39,0,0.000819672,-30.8636
A,0,*,*,3,40,1,0.000819675,-30.8636
A,0,*,*,3,41,0,0.000819672,-30.8636
A,0,*,*,3,42,0,0.000819672,-30.8636
A,0,*,*,3,43,1,0.000819675,-30.8636
A,0,*,*,3,44,0,0.000819672,-30.8636
A,0,*,*,3,45,0,0.000819672,-30.8636
A,0,*,*,3,46,0,0.000819672,-30.8636
A,0,*,*,3,47,0,0.000819672,-30.8636
A,0,*,*,3,48,1,0.000819675,-30.8636
A,0,*,*,3,49,0,0.000819672,-30.8636
A,0,*,*,3,50,0,0.000819672,-30.8636
A,0,*,*,3,51,0,0.000819672,-30.8636
A,0,*,*,3,52,0,0.000819672,-30.8636
A,0,*,*,3,53,0,0.000819672,-30.8636
A,0,*,*,3,54,0,0.000819672,-30.8636
A,0,*,*,3,55,0,0.000819672,-30.8636
A,0,*,*,3,56,1,0.000819675,-30.8636
A,0,*,*,3,57,0,0.000819672,-30.8636
A,0,*,*,3,58,1,0.000819675,-30.8636
A,0,*,*,3,59,2,0.000819677,-30.8636
A,0,*,*,3,60,12,0.000819702,-30.8634
A,0,C,C,3,0,0,0.000819672,-30.8636
A,0,C,C,3,1,813,0.000843921,-30.7370
A,0,C,C,3,2,59060,0.0025807,-25.8826
A,0,C,C,3,3,31754807,0.947652,-0.2335
A,0,C,C,3,4,39414,0.00199488,-27.0008
A,0,C,C,3,5,5700,0.000989627,-30.0453
A,0,C,C,3,6,738,0.000841677,-30.7485
A,0,C,C,3,7,315,0.000829064,-30.8141
A,0,C,C,3,8,90,0.000822356,-30.8494
A,0,C,C,3,9,56,0.000821342,-30.8548
A,0,C,C,3,10,14,0.00082009,-30.8614
A,0,C,C,3,11,7,0.000819881,-30.8625
A,0,C,C,3,12,7,0.000819881,-30.8625
A,0,C,C,3,13,2,0.000819732,-30.8633
A,0,C,C,3,14,2,0.000819732,-30.8633
A,0,C,C,3,15,5,0.000819821,-30.8628
A,0,C,C,3,16,1,0.000819702,-30.8634
A,0,C,C,3,17,4,0.000819791,-30.8630
A,0,C,C,3,18,0,0.000819672,-30.8636
A,0,C,C,3,19,2,0.000819732,-30.8633
A,0,C,C,3,20,1,0.000819702,-30.8634
A,0,C,C,3,21,1,0.000819702,-30.8634
A,0,C,C,3,22,1,0.000819702,-30.8634
A,0,C,C,3,23,1,0.000819702,-30.8634
A,0,C,C,3,24,1,0.000819702,-30.8634
A,0,C,C,3,25,1,0.000819702,-30.8634
A,0,C,C,3,26,1,0.000819702,-30.8634
A,0,C,C,3,27,1,0.000819702,-30.8634
A,0,C,C,3,28,1,0.000819702,-30.8634
A,0,C,C,3,29,2,0.000819732,-30.8633
A,0,C,C,3,30,0,0.000819672,-30.8636
A,0,C,C,3,31,0,0.000819672,-30.8636
A,0,C,C,3,32,1,0.000819702,-30.8634
A,0,C,C,3,33,0,0.000819672,-30.8636
A,0,C,C,3,34,0,0.000819672,-30.8636
A,0,C,C,3,35,0,0.000819672,-30.8636
A,0,C,C,3,36,0,0.000819672,-30.8636
A,0,C,C,3,37,0,0.000819672,-30.8636
A,0,C,C,3,38,0,0.000819672,-30.8636
A,0,C,C,3,39,0,0.000819672,-30.8636
A,0,C,C,3,40,1,0.000819702,-30.8634
A,0,C,C,3,41,0,0.000819672,-30.8636
A,0,C,C,3,42,0,0.000819672,-30.8636
A,0,C,C,3,43,0,0.000819672,-30.8636
A,0,C,C,3,44,0,0.000819672,-30.8636
A,0,C,C,3,45,0,0.000819672,-30.8636
A,0,C,C,3,46,0,0.000819672,-30.8636
A,0,C,C,3,47,0,0.000819672,-30.8636
A,0,C,C,3,48,0,0.000819672,-30.8636
A,0,C,C,3,49,0,0.000819672,-30.8636
A,0,C,C,3,50,0,0.000819672,-30.8636
A,0,C,C,3,51,0,0.000819672,-30.8636
A,0,C,C,3,52,0,0.000819672,-30.8636
A,0,C,C,3,53,0,0.000819672,-30.8636
A,0,C,C,3,54,0,0.000819672,-30.8636
A,0,C,C,3,55,0,0.000819672,-30.8636
A,0,C,C,3,56,0,0.000819672,-30.8636
A,0,C,C,3,57,0,0.000819672,-30.8636
A,0,C,C,3,58,0,0.000819672,-30.8636
A,0,C,C,3,59,0,0.000819672,-30.8636
A,0,C,C,3,60,0,0.000819672,-30.8636
A,0,C,G,3,0,0,0.000819672,-30.8636
A,0,C,G,3,1,11121,0.00104,-29.8297
A,0,C,G,3,2,64004,0.00208772,-26.8033
A,0,C,G,3,3,47815249,0.94811,-0.2314
A,0,C,G,3,4,53075,0.00187117,-27.2789
A,0,C,G,3,5,7081,0.000959957,-30.1775
A,0,C,G,3,6,1046,0.000840395,-30.7552
A,0,C,G,3,7,261,0.000824843,-30.8363
A,0,C,G,3,8,60,0.000820861,-30.8573
A,0,C,G,3,9,21,0.000820088,-30.8614
A,0,C,G,3,10,14,0.000819949,-30.8621
A,0,C,G,3,11,16,0.000819989,-30.8619
A,0,C,G,3,12,10,0.00081987,-30.8625
A,0,C,G,3,13,14,0.000819949,-30.8621
A,0,C,G,3,14,5,0.000819771,-30.8631
A,0,C,G,3,15,7,0.000819811,-30.8629
A,0,C,G,3,16,3,0.000819732,-30.8633
A,0,C,G,3,17,3,0.000819732,-30.8633
A,0,C,G,3,18,9,0.00081985,-30.8627
A,0,C,G,3,19,1,0.000819692,-30.8635
A,0,C,G,3,20,2,0.000819712,-30.8634
A,0,C,G,3,21,3,0.000819732,-30.8633
A,0,C,G,3,22,0,0.000819672,-30.8636
A,0,C,G,3,23,0,0.000819672,-30.8636
A,0,C,G,3,24,0,0.000819672,-30.8636
A,0,C,G,3,25,1,0.000819692,-30.8635
A,0,C,G,3,26,0,0.000819672,-30.8636
A,0,C,G,3,27,1,0.000819692,-30.8635
A,0,C,G,3,28,0,0.000819672,-30.8636
A,0,C,G,3,29,0,0.000819672,-30.8636
A,0,C,G,3,30,0,0.000819672,-30.8636
A,0,C,G,3,31,1,0.000819692,-30.8635
A,0,C,G,3,32,0,0.000819672,-30.8636
A,0,C,G,3,33,0,0.000819672,-30.8636
A,0,C,G,3,34,1,0.000819692,-30.8635
A,0,C,G,3,35,0,0.000819672,-30.8636
A,0,C,G,3,36,0,0.000819672,-30.8636
A,0,C,G,3,37,0,0.000819672,-30.8636
A,0,C,G,3,38,0,0.000819672,-30.8636
A,0,C,G,3,39,0,0.000819672,-30.8636
A,0,C,G,3,40,0,0.000819672,-30.8636
A,0,C,G,3,41,0,0.000819672,-30.8636
A,0,C,G,3,42,0,0.000819672,-30.8636
A,0,C,G,3,43,0,0.000819672,-30.8636
A,0,C,G,3,44,0,0.000819672,-30.8636
A,0,C,G,3,45,0,0.000819672,-30.8636
A,0,C,G,3,46,0,0.000819672,-30.8636
A,0,C,G,3,47,0,0.000819672,-30.8636
A,0,C,G,3,48,1,0.000819692,-30.8635
A,0,C,G,3,49,0,0.000819672,-30.8636
A,0,C,G,3,50,0,0.000819672,-30.8636
A,0,C,G,3,51,0,0.000819672,-30.8636
A,0,C,G,3,52,0,0.000819672,-30.8636
A,0,C,G,3,53,0,0.000819672,-30.8636
A,0,C,G,3,54,0,0.000819672,-30.8636
A,0,C,G,3,55,0,0.000819672,-30.8636
A,0,C,G,3,56,0,0.000819672,-30.8636
A,0,C,G,3,57,0,0.000819672,-30.8636
A,0,C,G,3,58,0,0.000819672,-30.8636
A,0,C,G,3,59,0,0.000819672,-30.8636
A,0,C,G,3,60,3,0.000819732,-30.8633
A,0,C,T,3,0,0,0.000819672,-30.8636
A,0,C,T,3,1,3580,0.000887915,-30.5163
A,0,C,T,3,2,204671,0.00472092,-23.2597
A,0,C,T,3,3,49556155,0.945417,-0.2438
A,0,C,T,3,4,70583,0.00216507,-26.6453
A,0,C,T,3,5,3687,0.000889952,-30.5063
A,0,C,T,3,6,390,0.000827106,-30.8244
A,0,C,T,3,7,288,0.000825162,-30.8346
A,0,C,T,3,8,134,0.000822226,-30.8501
A,0,C,T,3,9,43,0.000820492,-30.8593
A,0,C,T,3,10,25,0.000820149,-30.8611
A,0,C,T,3,11,6,0.000819786,-30.8630
A,0,C,T,3,12,8,0.000819825,-30.8628
A,0,C,T,3,13,3,0.000819729,-30.8633
A,0,C,T,3,14,4,0.000819748,-30.8632
A,0,C,T,3,15,2,0.00081971,-30.8634
A,0,C,T,3,16,2,0.00081971,-30.8634
A,0,C,T,3,17,3,0.000819729,-30.8633
A,0,C,T,3,18,1,0.000819691,-30.8635
A,0,C,T,3,19,0,0.000819672,-30.8636
A,0,C,T,3,20,2,0.00081971,-30.8634
A,0,C,T,3,21,1,0.000819691,-30.8635
A,0,C,T,3,22,1,0.000819691,-30.8635
A,0,C,T,3,23,1,0.000819691,-30.8635
A,0,C,T,3,24,0,0.000819672,-30.8636
A,0,C,T,3,25,0,0.000819672,-30.8636
A,0,C,T,3,26,1,0.000819691,-30.8635
A,0,C,T,3,27,0,0.000819672,-30.8636
A,0,C,T,3,28,0,0.000819672,-30.8636
A,0,C,T,3,29,0,0.000819672,-30.8636
A,0,C,T,3,30,1,0.000819691,-30.8635
A,0,C,T,3,31,1,0.000819691,-30.8635
A,0,C,T,3,32,0,0.000819672,-30.8636
A,0,C,T,3,33,0,0.000819672,-30.8636
A,0,C,T,3,34,0,0.000819672,-30.8636
A,0,C,T,3,35,0,0.000819672,-30.8636
A,0,C,T,3,36,0,0.000819672,-30.8636
A,0,C,T,3,37,1,0.000819691,-30.8635
A,0,C,T,3,38,0,0.000819672,-30.8636
A,0,C,T,3,39,0,0.000819672,-30.8636
A,0,C,T,3,40,0,0.000819672,-30.8636
A,0,C,T,3,41,0,0.000819672,-30.8636
A,0,C,T,3,42,0,0.000819672,-30.8636
A,0,C,T,3,43,0,0.000819672,-30.8636
A,0,C,T,3,44,0,0.000819672,-30.8636
A,0,C,T,3,45,0,0.000819672,-30.8636
A,0,C,T,3,46,0,0.000819672,-30.8636
A,0,C,T,3,47,0,0.000819672,-30.8636
A,0,C,T,3,48,0,0.000819672,-30.8636
A,0,C,T,3,49,0,0.000819672,-30.8636
A,0,C,T,3,50,0,0.000819672,-30.8636
A,0,C,T,3,51,0,0.000819672,-30.8636
A,0,C,T,3,52,0,0.000819672,-30.8636
A,0,C,T,3,53,0,0.000819672,-30.8636
A,0,C,T,3,54,0,0.000819672,-30.8636
A,0,C,T,3,55,0,0.000819672,-30.8636
A,0,C,T,3,56,0,0.000819672,-30.8636
A,0,C,T,3,57,0,0.000819672,-30.8636
A,0,C,T,3,58,0,0.000819672,-30.8636
A,0,C,T,3,59,0,0.000819672,-30.8636
A,0,C,T,3,60,1,0.000819691,-30.8635
A,0,G,C,3,0,0,0.000819672,-30.8636
A,0,G,C,3,1,17355,0.00125462,-29.0149
A,0,G,C,3,2,133334,0.00416128,-23.8077
A,0,G,C,3,3,37700354,0.945667,-0.2426
A,0,G,C,3,4,48961,0.00204674,-26.8894
A,0,G,C,3,5,4843,0.000941048,-30.2639
A,0,G,C,3,6,626,0.000835361,-30.7813
A,0,G,C,3,7,309,0.000827416,-30.8228
A,0,G,C,3,8,80,0.000821677,-30.8530
A,0,G,C,3,9,30,0.000820424,-30.8596
A,0,G,C,3,10,18,0.000820123,-30.8612
A,0,G,C,3,11,7,0.000819848,-30.8627
A,0,G,C,3,12,4,0.000819772,-30.8631
A,0,G,C,3,13,2,0.000819722,-30.8633
A,0,G,C,3,14,3,0.000819747,-30.8632
A,0,G,C,3,15,1,0.000819697,-30.8635
A,0,G,C,3,16,2,0.000819722,-30.8633
A,0,G,C,3,17,2,0.000819722,-30.8633
A,0,G,C,3,18,0,0.000819672,-30.8636
A,0,G,C,3,19,0,0.000819672,-30.8636
A,0,G,C,3,20,1,0.000819697,-30.8635
A,0,G,C,3,21,0,0.000819672,-30.8636
A,0,G,C,3,22,0,0.000819672,-30.8636
A,0,G,C,3,23,0,0.000819672,-30.8636
A,0,G,C,3,24,0,0.000819672,-30.8636
A,0,G,C,3,25,0,0.000819672,-30.8636
A,0,G,C,3,26,1,0.000819697,-30.8635
A,0,G,C,3,27,0,0.000819672,-30.8636
A,0,G,C,3,28,0,0.000819672,-30.8636
A,0,G,C,3,29,0,0.000819672,-30.8636
A,0,G,C,3,30,0,0.000819672,-30.8636
A,0,G,C,3,31,0,0.000819672,-30.8636
A,0,G,C,3,32,0,0.000819672,-30.8636
A,0,G,C,3,33,0,0.000819672,-30.8636
A,0,G,C,3,34,0,0.000819672,-30.8636
A,0,G,C,3,35,0,0.000819672,-30.8636
A,0,G,C,3,36,0,0.000819672,-30.8636
A,0,G,C,3,37,0,0.000819672,-30.8636
A,0,G,C,3,38,0,0.000819672,-30.8636
A,0,G,C,3,39,0,0.000819672,-30.8636
A,0,G,C,3,40,0,0.000819672,-30.8636
A,0,G,C,3,41,0,0.000819672,-30.8636
A,0,G,C,3,42,0,0.000819672,-30.8636
A,0,G,C,3,43,0,0.000819672,-30.8636
A,0,G,C,3,44,0,0.000819672,-30.8636
A,0,G,C,3,45,0,0.000819672,-30.8636
A,0,G,C,3,46,0,0.000819672,-30.8636
A,0,G,C,3,47,0,0.000819672,-30.8636
A,0,G,C,3,48,0,0.000819672,-30.8636
A,0,G,C,3,49,0,0.000819672,-30.8636
A,0,G,C,3,50,0,0.000819672,-30.8636
A,0,G,C,3,51,0,0.000819672,-30.8636
A,0,G,C,3,52,0,0.000819672,-30.8636
A,0,G,C,3,53,0,0.000819672,-30.8636
A,0,G,C,3,54,0,0.000819672,-30.8636
A,0,G,C,3,55,0,0.000819672,-30.8636
A,0,G,C,3,56,0,0.000819672,-30.8636
A,0,G,C,3,57,0,0.000819672,-30.8636
A,0,G,C,3,58,0,0.000819672,-30.8636
A,0,G,C,3,59,0,0.000819672,-30.8636
A,0,G,C,3,60,0,0.000819672,-30.8636
A,0,G,G,3,0,0,0.000819672,-30.8636
A,0,G,G,3,1,32526,0.00151493,-28.1961
A,0,G,G,3,2,210587,0.00532111,-22.7400
A,0,G,G,3,3,44097492,0.94344,-0.2529
A,0,G,G,3,4,89182,0.002726,-25.6447
A,0,G,G,3,5,10806,0.00105066,-29.7854
A,0,G,G,3,6,1559,0.000852997,-30.6905
A,0,G,G,3,7,368,0.000827538,-30.8221
A,0,G,G,3,8,99,0.000821788,-30.8524
A,0,G,G,3,9,33,0.000820378,-30.8599
A,0,G,G,3,10,16,0.000820014,-30.8618
A,0,G,G,3,11,13,0.00081995,-30.8621
A,0,G,G,3,12,9,0.000819865,-30.8626
A,0,G,G,3,13,6,0.0008198,-30.8629
A,0,G,G,3,14,6,0.0008198,-30.8629
A,0,G,G,3,15,4,0.000819758,-30.8631
A,0,G,G,3,16,2,0.000819715,-30.8634
A,0,G,G,3,17,2,0.000819715,-30.8634
A,0,G,G,3,18,2,0.000819715,-30.8634
A,0,G,G,3,19,2,0.000819715,-30.8634
A,0,G,G,3,20,0,0.000819672,-30.8636
A,0,G,G,3,21,1,0.000819694,-30.8635
A,0,G,G,3,22,1,0.000819694,-30.8635
A,0,G,G,3,23,0,0.000819672,-30.8636
A,0,G,G,3,24,1,0.000819694,-30.8635
A,0,G,G,3,25,0,0.000819672,-30.8636
A,0,G,G,3,26,0,0.000819672,-30.8636
A,0,G,G,3,27,1,0.000819694,-30.8635
A,0,G,G,3,28,0,0.000819672,-30.8636
A,0,G,G,3,29,0,0.000819672,-30.8636
A,0,G,G,3,30,0,0.000819672,-30.8636
A,0,G,G,3,31,0,0.000819672,-30.8636
A,0,G,G,3,32,0,0.000819672,-30.8636
A,0,G,G,3,33,1,0.000819694,-30.8635
A,0,G,G,3,34,0,0.000819672,-30.8636
A,0,G,G,3,35,0,0.000819672,-30.8636
A,0,G,G,3,36,0,0.000819672,-30.8636
A,0,G,G,3,37,1,0.000819694,-30.8635
A,0,G,G,3,38,0,0.000819672,-30.8636
A,0,G,G,3,39,0,0.000819672,-30.8636
A,0,G,G,3,40,0,0.000819672,-30.8636
A,0,G,G,3,41,0,0.000819672,-30.8636
A,0,G,G,3,42,0,0.000819672,-30.8636
A,0,G,G,3,43,0,0.000819672,-30.8636
A,0,G,G,3,44,0,0.000819672,-30.8636
A,0,G,G,3,45,0,0.000819672,-30.8636
A,0,G,G,3,46,0,0.000819672,-30.8636
A,0,G,G,3,47,0,0.000819672,-30.8636
A,0,G,G,3,48,0,0.000819672,-30.8636
A,0,G,G,3,49,0,0.000819672,-30.8636
A,0,G,G,3,50,0,0.000819672,-30.8636
A,0,G,G,3,51,0,0.000819672,-30.8636
A,0,G,G,3,52,0,0.000819672,-30.8636
A,0,G,G,3,53,0,0.000819672,-30.8636
A,0,G,G,3,54,0,0.000819672,-30.8636
A,0,G,G,3,55,0,0.000819672,-30.8636
A,0,G,G,3,56,0,0.000819672,-30.8636
A,0,G,G,3,57,0,0.000819672,-30.8636
A,0,G,G,3,58,0,0.000819672,-30.8636
A,0,G,G,3,59,1,0.000819694,-30.8635
A,0,G,G,3,60,3,0.000819736,-30.8633
A,0,G,T,3,0,0,0.000819672,-30.8636
A,0,G,T,3,1,27639,0.00133352,-28.7500
A,0,G,T,3,2,198413,0.00450847,-23.4597
A,0,G,T,3,3,50799368,0.94526,-0.2445
A,0,G,T,3,4,66153,0.00204956,-26.8834
A,0,G,T,3,5,5626,0.000924269,-30.3420
A,0,G,T,3,6,617,0.000831143,-30.8032
A,0,G,T,3,7,386,0.000826848,-30.8257
A,0,G,T,3,8,110,0.000821717,-30.8528
A,0,G,T,3,9,39,0.000820397,-30.8598
A,0,G,T,3,10,16,0.00081997,-30.8620
A,0,G,T,3,11,7,0.000819802,-30.8629
A,0,G,T,3,12,7,0.000819802,-30.8629
A,0,G,T,3,13,4,0.000819746,-30.8632
A,0,G,T,3,14,5,0.000819765,-30.8631
A,0,G,T,3,15,0,0.000819672,-30.8636
A,0,G,T,3,16,6,0.000819784,-30.8630
A,0,G,T,3,17,3,0.000819728,-30.8633
A,0,G,T,3,18,3,0.000819728,-30.8633
A,0,G,T,3,19,1,0.000819691,-30.8635
A,0,G,T,3,20,2,0.000819709,-30.8634
A,0,G,T,3,21,0,0.000819672,-30.8636
A,0,G,T,3,22,0,0.000819672,-30.8636
A,0,G,T,3,23,1,0.000819691,-30.8635
A,0,G,T,3,24,0,0.000819672,-30.8636
A,0,G,T,3,25,0,0.000819672,-30.8636
A,0,G,T,3,26,0,0.000819672,-30.8636
A,0,G,T,3,27,0,0.000819672,-30.8636
A,0,G,T,3,28,0,0.000819672,-30.8636
A,0,G,T,3,29,0,0.000819672,-30.8636
A,0,G,T,3,30,0,0.000819672,-30.8636
A,0,G,T,3,31,0,0.000819672,-30.8636
A,0,G,T,3,32,1,0.000819691,-30.8635
A,0,G,T,3,33,0,0.000819672,-30.8636
A,0,G,T,3,34,0,0.000819672,-30.8636
A,0,G,T,3,35,1,0.000819691,-30.8635
A,0,G,T,3,36,0,0.000819672,-30.8636
A,0,G,T,3,37,0,0.000819672,-30.8636
A,0,G,T,3,38,0,0.000819672,-30.8636
A,0,G,T,3,39,0,0.000819672,-30.8636
A,0,G,T,3,40,0,0.000819672,-30.8636
A,0,G,T,3,41,0,0.000819672,-30.8636
A,0,G,T,3,42,0,0.000819672,-30.8636
A,0,G,T,3,43,1,0.000819691,-30.8635
A,0,G,T,3,44,0,0.000819672,-30.8636
A,0,G,T,3,45,0,0.000819672,-30.8636
A,0,G,T,3,46,0,0.000819672,-30.8636
A,0,G,T,3,47,0,0.000819672,-30.8636
A,0,G,T,3,48,0,0.000819672,-30.8636
A,0,G,T,3,49,0,0.000819672,-30.8636
A,0,G,T,3,50,0,0.000819672,-30.8636
A,0,G,T,3,51,0,0.000819672,-30.8636
A,0,G,T,3,52,0,0.000819672,-30.8636
A,0,G,T,3,53,0,0.000819672,-30.8636
A,0,G,T,3,54,0,0.000819672,-30.8636
A,0,G,T,3,55,0,0.000819672,-30.8636
A,0,G,T,3,56,1,0.000819691,-30.8635
A,0,G,T,3,57,0,0.000819672,-30.8636
A,0,G,T,3,58,0,0.000819672,-30.8636
A,0,G,T,3,59,1,0.000819691,-30.8635
A,0,G,T,3,60,2,0.000819709,-30.8634
A,0,T,C,3,0,0,0.000819672,-30.8636
A,0,T,C,3,1,632,0.000842415,-30.7447
A,0,T,C,3,2,29731,0.0018892,-27.2372
A,0,T,C,3,3,26333587,0.948074,-0.2316
A,0,T,C,3,4,41496,0.00231233,-26.3595
A,0,T,C,3,5,3661,0.000951363,-30.2165
A,0,T,C,3,6,528,0.000838665,-30.7641
A,0,T,C,3,7,176,0.000826003,-30.8302
A,0,T,C,3,8,44,0.000821255,-30.8552
A,0,T,C,3,9,28,0.000820679,-30.8583
A,0,T,C,3,10,11,0.000820068,-30.8615
A,0,T,C,3,11,5,0.000819852,-30.8626
A,0,T,C,3,12,2,0.000819744,-30.8632
A,0,T,C,3,13,4,0.000819816,-30.8628
A,0,T,C,3,14,2,0.000819744,-30.8632
A,0,T,C,3,15,0,0.000819672,-30.8636
A,0,T,C,3,16,2,0.000819744,-30.8632
A,0,T,C,3,17,1,0.000819708,-30.8634
A,0,T,C,3,18,1,0.000819708,-30.8634
A,0,T,C,3,19,0,0.000819672,-30.8636
A,0,T,C,3,20,2,0.000819744,-30.8632
A,0,T,C,3,21,0,0.000819672,-30.8636
A,0,T,C,3,22,1,0.000819708,-30.8634
A,0,T,C,3,23,0,0.000819672,-30.8636
A,0,T,C,3,24,0,0.000819672,-30.8636
A,0,T,C,3,25,0,0.000819672,-30.8636
A,0,T,C,3,26,0,0.000819672,-30.8636
A,0,T,C,3,27,0,0.000819672,-30.8636
A,0,T,C,3,28,0,0.000819672,-30.8636
A,0,T,C,3,29,0,0.000819672,-30.8636
A,0,T,C,3,30,0,0.000819672,-30.8636
A,0,T,C,3,31,1,0.000819708,-30.8634
A,0,T,C,3,32,0,0.000819672,-30.8636
